application_id,stage,outcome,gender,department,region,experience_level,years_experience,university,gpa,recruiter,source,skills,num_skills,resume_score,previous_company_type,phone,email,application_date,stage_date,days_in_stage,days_since_application,interviewer_rating,interview_notes,salary_offered,salary_accepted,quarter,month
APP_03367,Panel Interview,Advanced,Female,Marketing,Europe,Senior,8.074859353512808,USC,3.7477990100798237,Recruiter_12,Referral,"SQL, Kubernetes, Project Management, JavaScript",4,77.12078757603403,Finance,+1-233-698-6430,candidate3367@gunsimail.com,2025-05-05 04:04:50.362004,2025-06-07 04:04:50.362004,21,33.0,4.0,Needs improvement in problem solving,,,2025Q2,2025-05
APP_03380,Panel Interview,Advanced,Male,HR,North America,Mid,4.946824153523638,USC,3.4987902199286793,Recruiter_09,Indeed,"Excel, Machine Learning, AWS, Leadership, Kubernetes",5,81.95215087786823,Non-profit,+1-434-404-9495,candidate3380@pvykamail.com,2025-01-08 04:04:50.364109,2025-04-30 04:04:50.364109,14,112.0,4.0,"Strong technical skills, good communication",,,2025Q1,2025-01
APP_03390,Panel Interview,Advanced,Male,Sales,North America,Mid,4.736520726688068,UCLA,3.0535074090959857,Recruiter_06,Company Website,"Excel, AWS, Kubernetes, Leadership",4,,Consulting,+1-280-682-6137,candidate3390@vngxtmail.com,2025-04-16 04:04:50.365539,2025-05-14 04:04:50.365539,19,28.0,4.0,,,,2025Q2,2025-04
APP_03395,Panel Interview,Advanced,Female,Sales,Asia Pacific,Entry,14.70131750882844,University of Washington,3.282412697068101,Recruiter_10,Job Fair,"Kubernetes, Agile, Excel, Analytics, JavaScript, Python, SQL",7,91.65401683561839,Finance,+1-448-554-2819,candidate3395@eitdamail.com,2025-06-12 04:04:50.366228,2025-07-18 04:04:50.366228,20,36.0,5.0,Solid experience but lacks leadership,,,2025Q2,2025-06
APP_03397,Panel Interview,Advanced,Male,Finance,Europe,Mid,3.3297413085389276,Princeton,,Recruiter_03,Recruiter Outreach,"Leadership, Excel",2,72.95042785692219,Big Tech,+1-698-578-3462,candidate3397@qogjxmail.com,2025-06-21 04:04:50.366497,2025-07-10 04:04:50.366497,11,19.0,,,,,2025Q2,2025-06
APP_03401,Panel Interview,Advanced,Female,Product,North America,Mid,2.625041136805375,University of Washington,3.7758840961349094,Recruiter_06,Company Website,"Leadership, JavaScript, AWS, React, Excel, Tableau, Machine Learning",7,74.59970169750814,Non-profit,+1-844-462-9820,candidate3401@gomfjmail.com,2025-01-18 04:04:50.367030,2025-02-18 04:04:50.367030,21,31.0,4.0,,,,2025Q1,2025-01
APP_03415,Panel Interview,Advanced,Male,HR,North America,Mid,4.824139296881272,Online University,3.0401256867728197,Recruiter_17,Job Fair,"Agile, Leadership, JavaScript",3,100.0,Non-profit,+1-741-330-4829,candidate3415@cjwhcmail.com,2025-04-14 04:04:50.368977,2025-05-13 04:04:50.368977,14,29.0,4.0,,,,2025Q2,2025-04
APP_03419,Panel Interview,Advanced,Male,Product,North America,Entry,0.3824979385071354,University of Washington,3.0359832085185703,Recruiter_09,Job Fair,"Project Management, JavaScript, Python, Excel, Tableau, Kubernetes",6,70.92314435255446,Finance,+1-387-932-4678,candidate3419@ugwaomail.com,2025-06-05 04:04:50.369508,2025-07-15 04:04:50.369508,20,40.0,3.0,"Outstanding candidate, highly recommend !!!",,,2025Q2,2025-06
APP_03422,Panel Interview,Advanced,Male,Mark3ting,Latin America,Senior,7.715404237098332,State University,4.0,Recruiter_12,Indeed,"JavaScript, Tableau, SQL, AWS, Python, Leadership",6,70.34756436228241,Other,+1-940-901-6803,candidate3422@zhqrkmail.com,2025-05-18 04:04:50.369922,2025-06-13 04:04:50.369922,12,26.0,4.0,,,,2025Q2,2025-05
APP_03424,Panel Interview,Rejected,Non-binary,Product,Asia Pacific,Entry,1.0118591450311423,Community College,3.662998248991829,Recruiter_03,Referral,"Analytics, Leadership",2,86.61216638792916,Finance,+1-694-396-1892,candidate3424@nsxdimail.com,2025-06-11 04:04:50.370188,2025-07-08 04:04:50.370188,13,27.0,3.0,,,,2025Q2,2025-06
APP_03426,Panel Interview,Advanced,Male,HR,North America,Senior,7.7960663841135185,Online University,3.0546445831951567,Recruiter_09,Job Fair,"Machine Learning, AWS",2,98.77863090056294,Finance,+1-402-544-4244,candidate3426@sqwmcmail.com,2025-01-03 04:04:50.370454,2025-01-23 04:04:50.370454,5,20.0,,,,,2025Q1,2025-01
APP_03428,Panel Interview,Advanced,Male,Engineering,Europe,Senior,654.5833395638755,USC,4.0,Recruiter_20,Indeed,"React, Leadership, Excel, SQL, Kubernetes",5,,Startup,+1-889-672-5519,candidate3428@chthemail.com,2025-06-13 04:04:50.370721,2025-09-14 04:04:50.370721,86,93.0,4.0,,,,2025Q2,2025-06
APP_03429,Panel Interview,Advanced,Male,HR,Europe,Senior,10.68394981343709,Harvard,3.0686817777854998,Recruiter_12,University Career Fair,"JavaScript, Tableau, Python, React, Communication",5,74.28092975788812,Big Tech,+1-851-839-4704,candidate3429@oncpomail.com,2025-02-25 04:04:50.370871,2025-03-24 04:04:50.370871,11,27.0,,Needs improvement in problem solving,,,2025Q1,2025-02
APP_03433,Panel Interview,Advanced,Female,Finance,Europe,Mid,4.751624940077617,International University,2.8460872683302028,Recruiter_08,Referral,"Project Management, JavaScript, Excel, AWS, SQL, Communication, Leadership",7,92.7731880181695,Other,+1-876-289-7961,candidate3433@qraxvmail.com,2025-05-17 04:04:50.371438,2025-06-10 04:04:50.371438,12,24.0,4.0,,,,2025Q2,2025-05
APP_03435,Panel Interview,Rejected,Female,Finance,Latin America,Entry,1.6095697923841645,CMU,3.4580180563836933,Recruiter_14,Indeed,"Analytics, Tableau, Machine Learning, Kubernetes, JavaScript",5,88.28020438783484,Other,+1-436-796-9578,candidate3435@exqjamail.com,2025-03-28 04:04:50.371734,2025-05-07 04:04:50.371734,26,40.0,3.0,,,,2025Q1,2025-03
APP_03436,Panel Interview,Advanced,Male,HR,Asia Pacific,,15.032280318357161,Stanford,4.0,Recruiter_03,Indeed,"AWS, Kubernetes, JavaScript, Analytics, SQL, Python, Tableau",7,,Consulting,+1-383-398-9449,candidate3436@waebamail.com,2025-01-11 04:04:50.371867,2025-02-16 04:04:50.371867,21,36.0,5.0,,,,2025Q1,2025-01
APP_03437,Panel Interview,Advanced,Male,Data Science,Asia Pacific,Mid,4.66314386399516,Community College,2.974207865841463,Recruiter_18,Recruiter Outreach,"Agile, Machine Learning",2,76.08515300669518,Non-profit,+1-236-365-8201,candidate3437@ktuupmail.com,2025-02-01 04:04:50.372007,2025-03-15 04:04:50.372007,19,42.0,,"Outstanding candidate, highly recommend",,,2025Q1,2025-02
APP_03438,Panel Interview,Advanced,Female,Product,Europe,Mid,5.907946607630507,Stanford,71.68439787933148,Recruiter_09,Recruiter Outreach,"Python, Machine Learning, AWS",3,,Government,+1-335-977-4064,candidate3438@davxhmail.com,2025-04-19 04:04:50.372144,2025-05-17 04:04:50.372144,8,28.0,4.0,"Strong technical skills, good communication",,,2025Q2,2025-04
APP_03439,Panel Interview,Advanced,Male,HR,Latin America,Senior,9.92964657008316,Harvard,3.4185629140170497,Recruiter_15,Referral,"Tableau, Project Management, React, SQL",4,53.85000936368404,Government,+1-699-632-1538,candidate3439@lfqpomail.com,2025-06-26 04:04:50.372280,2025-08-10 04:04:50.372280,22,45.0,,"Outstanding candidate, highly recommend !!!",,,2025Q2,2025-06
APP_03444,Panel Interview,Advanced,Female,Data Science,Asia_Pacific,Staff/Principal,12.121295337760314,UCLA,3.0916321620013725,Recruiter_09,LinkedIn,"Tableau, AWS, Communication, Leadership",4,83.13691194630793,Other,+1-808-884-3636,candidate3444@moifhmail.com,2025-01-08 04:04:50.372988,2025-02-15 04:04:50.372988,26,38.0,4.0,"Strong technical skills, good communication",,,2025Q1,2025-01
APP_03445,Panel Interview,Rejected,Male,Operations,Latin America,Senior,6.159257041727188,MIT,3.488370808679979,Recruiter_17,Job Fair,"Excel, JavaScript, React, Project Management",4,76.69365280723349,Startup,+1-750-679-7734,candidate3445@zgxlcmail.com,2025-03-25 04:04:50.373131,2025-04-23 04:04:50.373131,14,29.0,2.0,"Outstanding candidate, highly recommend",,,2025Q1,2025-03
APP_03447,Panel Interview,Advanced,Female,Data Science,Asia Pacific,Senior,5.287303474018888,USC,3.039177232426646,Recruiter_03,University Career Fair,"Leadership, Python, Machine Learning",3,78.21000801488807,Big Tech,,candidate3447@qzmewmail.com,2025-03-05 04:04:50.373396,2025-03-30 04:04:50.373396,11,25.0,,"Outstanding candidate, highly recommend !!!",,,2025Q1,2025-03
APP_03450,Panel Interview,Rejected,Male,HR,Europe,Entry,15.833931898597388,State University,2.926238865998355,Recruiter_12,Referral,"Analytics, Python",2,62.24269508968958,Non-profit,+1-264-773-2839,candidate3450@myzjdmail.com,2025-02-20 04:04:50.373824,2025-03-21 04:04:50.373824,17,29.0,,Concerns about technical depth,,,2025Q1,2025-02
APP_03454,Panel Interview,Advanced,Male,Sales,Latin America,Entry,1.551959835139795,UT Austin,3.1378353974026565,Recruiter_01,Company Website,"Python, AWS, Agile, Excel, Machine Learning, React, JavaScript",7,100.0,Finance,+1-447-757-3902,candidate2265@svnodmail.com,2025-02-06 04:04:50.374415,2025-03-06 04:04:50.374415,14,28.0,4.0,,,,2025Q1,2025-02
APP_03459,Panel Interview,Advanced,Male,Data Science,Europe,Senior,8.649709577807375,Yale,3.5970482876565484,Recruiter_19,Referral,"Machine Learning, React",2,73.20692171081015,Big Tech,+1-533-795-1236,candidate3459@wewbemail.com,2025-02-01 04:04:50.375105,2025-03-04 04:04:50.375105,16,31.0,5.0,,,,2025Q1,2025-02
APP_03480,Panel Interview,Advanced,Male,Engineering,Europe,Entry,1.3559265633794344,UT Austin,3.292673390552142,Recruiter_19,Referral,"Communication, Agile, Machine Learning",3,,Startup,+1-536-665-4883,candidate3480@irmygmail.com,2025-03-18 04:04:50.378259,2025-04-17 04:04:50.378259,14,30.0,4.0,,,,2025Q1,2025-03
APP_03484,Panel Interview,Rejected,Male,Finance,Europe,Senior,11.294763599982973,UT Austin,2.675275257067893,Recruiter_06,Recruiter Outreach,"AWS, Python, Leadership, Project Management, React",5,81.33480555143822,Finance,+1-319-562-8569,candidate3484@rfjpomail.com,2025-02-23 04:04:50.378819,2025-03-30 04:04:50.378819,17,35.0,,,,,2025Q1,2025-02
APP_03488,Panel Interview,Advanced,Male,Marketing,Europe,Entry,1.7799318474518646,Stanford,3.282642629706925,Recruiter_08,Referral,"JavaScript, AWS",2,85.32570930439668,GOVERNMENT,+1-613-248-4300,candidate3488@mpzxqmail.com,2025-01-08 04:04:50.379359,2025-02-12 04:04:50.379359,15,35.0,,"average performance, meets requirements",,,2025Q1,2025-01
APP_03490,Panel Interview,Advanced,Male,Engineering,North America,Senior,7.175817633718943,University of Washington,3.750828146518218,Recruiter_08,Recruiter Outreach,"Project Management, JavaScript, SQL, React, Kubernetes, AWS",6,65.70459378012144,Finance,+1-497-558-2958,candidate3490@cqbihmail.com,2025-05-01 04:04:50.379627,2025-06-03 04:04:50.379627,19,33.0,3.0,Solid experience but lacks leadership,,,2025Q2,2025-05
APP_03491,Panel Interview,Advanced,Male,Sales,North America,Staff/Principal,15.294338834201334,UCLA,3.74058222002497,Recruiter_05,University Career Fair,"Leadership, JavaScript, Tableau",3,100.0,Government,+1-292-794-1682,candidate3491@rpnhlmail.com,2025-04-18 04:04:50.379783,2025-05-19 04:04:50.379783,10,31.0,5.0,,,,2025Q2,2025-04
APP_03492,Panel Interview,Advanced,Female,Data Science,Asia Pacific,Mid,5.851809133548095,Yale,3.4521983973630412,Recruiter_02,Referral,"Kubernetes, React, Analytics, Excel",4,88.32982940152519,Finance,+1-341-388-6992,candidate3492@vphlomail.com,2025-02-28 04:04:50.379916,2025-03-22 04:04:50.379916,5,22.0,4.0,,,,2025Q1,2025-02
APP_03498,Panel Interview,Advanced,Male,Sales,North_America,Senior,18.085321971034514,State University,3.9037005871290327,Recruiter_01,Referral,"AWS, Agile, Project Management, JavaScript, Leadership, SQL, Analytics",7,86.33491803522709,Consulting,+1-977-849-7216,candidate3498@qgqgsmail.com,2025-03-21 04:04:50.380767,2025-04-19 04:04:50.380767,19,29.0,4.0,Needs improvement in problem solving !!!,,,2025Q1,2025-03
APP_03502,Panel Interview,Advanced,Male,Product,europe,Senior,11.625764508945883,Georgia Tech,3.7987237477034395,Recruiter_10,Job Fair,"Tableau, React",2,49.075859911123324,Non-profit,+1-314-486-1623,candidate3502@jeiimmail.com,2025-04-06 04:04:50.381621,2025-05-06 04:04:50.381621,13,30.0,4.0,"Outstanding candidate, highly recommend",,,2025Q2,2025-04
APP_03504,Panel Interview,Advanced,Male,Product,Europe,Senior,,Community College,3.5147508537764662,Recruiter_02,Job Fair,"Analytics, AWS, Leadership",3,96.37179660704322,Other,+1-908-688-7651,candidate3504@hdndxmail.com,2025-06-15 04:04:50.381888,2025-07-17 04:04:50.381888,16,32.0,4.0,,,,2025Q2,2025-06
APP_03511,Panel Interview,Advanced,Male,Operations,Asia Pacific,Mid,5.248675550106064,Columbia,3.2812334887887715,Recruiter_04,Company Website,"AWS, Excel, Leadership, JavaScript",4,56.8478567585159,Consulting,+1-209-564-6745,candidate3511@lknmymail.com,2025-06-27 04:04:50.382928,2025-10-26 04:04:50.382928,14,121.0,,Concerns about technical depth,,,2025Q2,2025-06
APP_03514,Panel Interview,Advanced,Female,Data Science,Europe,Mid,5.920047977059012,Yale,3.2784138105461404,Recruiter_13,Company Website,"Kubernetes, Leadership, React, Machine Learning, Python",5,80.89532415156232,Finance,+1-792-811-4379,candidate3514@ozrekmail.com,2025-05-03 04:04:50.383328,2025-06-09 04:04:50.383328,16,37.0,5.0,Concerns about technical depth,,,2025Q2,2025-05
APP_03515,Panel Interview,Rejected,Female,Marketing,Asia Pacific,Senior,6.786431909455098,University of Washington,3.3322695107210376,Recruiter_11,Company Website,"Machine Learning, JavaScript, Analytics, AWS",4,57.289583511471854,Non-profit,+1-708-979-7745,candidate3515@kifztmail.com,,,10,,2.0,,,,,
APP_03516,Panel Interview,Advanced,Male,Sales,Asia Pacific,Senior,8.015781239341827,Community College.,3.1734820751409663,Recruiter_06,Recruiter Outreach,"AWS, Tableau",2,78.209223942549,Finance,+1-860-825-4874,candidate734@wwowlmail.com,2025-06-21 04:04:50.383612,2025-07-21 04:04:50.383612,12,30.0,4.0,needs improvement in problem solving,,,2025Q2,2025-06
APP_03517,Panel Interview,Rejected,Female,Marketing,Asia Pacific,Mid,5.010624686718948,Princeton,2.5678289338805658,Recruiter_19,University Career Fair,"Python, AWS",2,72.15868911725116,Consulting,,candidate3517@myohlmail.com,2025-03-22 04:04:50.383787,2025-04-15 04:04:50.383787,9,24.0,1.0,,,,2025Q1,2025-03
APP_03525,Panel Interview,Advanced,Male,Sales,Asia Pacific,Entry,6.288380391940112,University of Washington,3.7033749230922406,Recruiter_06,Referral,"Communication, Machine Learning",2,90.37144359038919,Big Tech,+1-469-604-1991,candidate3525@xansimail.com,2025-05-19 04:04:50.384866,2025-06-24 04:04:50.384866,20,36.0,4.0,,,,2025Q2,2025-05
APP_03527,Panel Interview,Rejected,Male,Marketing,Latin America,Senior,9.303667048921644,NYU,3.376221655675729,Recruiter_18,Job Fair,"Tableau, Excel, AWS, Python",4,86.5570075798753,Big Tech,+1-928-750-9769,candidate3527@zqcmcmail.com,2025-01-21 04:04:50.385154,2025-02-09 04:04:50.385154,5,19.0,1.0,"Strong technical skills, good communication",,,2025Q1,2025-01
APP_03530,Panel Interview,Advanced,Female,HR,Latin America,Mid,5.556266162364498,NYU,3.471145375677853,Recruiter_15,LinkedIn,"AWS, Communication",2,67.87335623032534,Government,+1-249-694-1115,candidate3530@rveeqmail.com,2025-06-13 04:04:50.385567,2025-07-08 04:04:50.385567,17,25.0,5.0,,,,2025Q2,2025-06
APP_03536,Panel Interview,Advanced,Male,Finance,Latin America,Entry,1.7298908913311957, Columbia ,2.9274827931814036,Recruiter_10,Referral,"Analytics, Leadership, Kubernetes, Excel",4,97.7803104928094,Government,+1-561-391-8649,candidate3536@zuxyomail.com,2025-01-29 04:04:50.386418,2025-02-20 04:04:50.386418,10,22.0,5.0,"Outstanding candidate, highly recommend",,,2025Q1,2025-01
APP_03537,Panel Interview,Advanced,Male,HR,Latin America,Mid,3.915701513176913,International University,4.0,Recruiter_08,Indeed,"React, SQL, Kubernetes, Python, Leadership",5,63.46906071064009,Government,+1-373-264-1728,candidate1409@skwaqmail.com,2025-01-15 04:04:50.386565,2025-01-31 04:04:50.386565,6,16.0,5.0,Concerns about technical depth,,,2025Q1,2025-01
APP_03540,Panel Interview,Advanced,Female,HR,Latin America,Senior,10.494425219913934,Harvard,2.821694827019632,Recruiter_17,LinkedIn,"Leadership, JavaScript, AWS, Analytics, Agile, Kubernetes, Excel",7,,Consulting,+1-415-899-8312,candidate3540@rfirumail.com,,,13,,5.0,Concerns about technical depth,,,,
APP_03541,Panel Interview,Advanced,Male,Marketing,Europe,Senior,6.606923961447983,Int3rnational Univ3rsity,3.8516687847641427,Recruiter_11,Referral,"Tableau, Machine Learning, React, Communication, Kubernetes, SQL",6,100.0,Big Tech,+1-412-230-9538,candidate3541@uvqesmail.com,2025-04-24 04:04:50.387133,2025-05-12 04:04:50.387133,12,18.0,,,,,2025Q2,2025-04
APP_03550,Panel Interview,Advanced,Male,Sales,Europe,Senior,8.795374216551883,State University,3.6013040455744316,Recruiter_13,Recruiter Outreach,"SQL, Tableau",2,67.42877738255213,Other,+1-966-370-7676,candidate3550@ronprmail.com,2025-06-04 04:04:50.388403,2025-07-09 04:04:50.388403,16,35.0,,,,,2025Q2,2025-06
APP_03556,Panel Interview,Advanced,Male,Operations,Europe,Mid,2.708602027681472,Princeton,4.0,Recruiter_03,University Career Fair,"Agile, Kubernetes, Python, Communication, Project Management",5,63.52195573354968,Finance,+1-348-628-8463,candidate931@svdaamail.com,2025-03-24 04:04:50.389216,2025-05-01 04:04:50.389216,18,38.0,3.0,,,,2025Q1,2025-03
APP_03567,Panel Interview,Rejected,Male,HR,Asia Pacific,Senior,7.848022138652177,State University,3.805004004573875,Recruiter_01,Indeed,"Project Management, Analytics, Machine Learning, SQL, Leadership, JavaScript",6,68.17562823045569,Finance,+1-474-884-4214,candidate3567@qrmdxmail.com,2025-03-18 04:04:50.390752,2025-04-13 04:04:50.390752,11,26.0,,,,,2025Q1,2025-03
APP_03569,Panel Interview,Rejected,Female,Data Science,Asia Pacific,Mid,2.5319579543296475,Columbia,3.599282275498628,Recruiter_18,Job Fair,"Kubernetes, Python",2,,Finance,+1-945-895-1603,candidate3569@lprdemail.com,2025-04-02 04:04:50.391018,2025-04-24 04:04:50.391018,11,22.0,1.0,"Strong technical skills, good communication",,,2025Q2,2025-04
APP_03574,Panel Interview,Rejected,Male,HR,Asia Pacific,Entry,0.441286615899219,UT Austin,2.6762999450068197,Recruiter_18,Recruiter Outreach,"SQL, Tableau, Kubernetes, Excel, React",5,68.12660586420866,Government,+1-623-368-3750,candidate3574@xitfxmail.com,2025-01-22 04:04:50.391716,2025-02-22 04:04:50.391716,11,31.0,1.0,,,,2025Q1,2025-01
APP_03584,Panel Interview,Advanced,Male,Data Science.,Europe,Mid,2.5512646604817357,Georgia Tech,2.702020412714441,Recruiter_13,Indeed,"AWS, JavaScript, Leadership, Kubernetes, Analytics",5,68.92424724278771,Finance,+1-802-323-4325,candidate3584@ykepimail.com,2025-03-02 04:04:50.393126,2025-03-22 04:04:50.393126,6,20.0,,"Outstanding candidate, highly recommend",,,2025Q1,2025-03
APP_03587,Panel Interview,Rejected,Female,HR,Latin America,Entry,1.2923921726317493,CMU,3.2182302686783744,Recruiter_08,Referral,"Python, Tableau, Project Management",3,79.59139144426844,Consulting,+1-389-589-4166,candidate3587@hqxprmail.com,2025-04-10 04:04:50.393547,2025-05-10 04:04:50.393547,12,30.0,3.0,Solid experience but lacks leadership,,,2025Q2,2025-04
APP_03597,Panel Interview,Rejected,Male,HR,North America,Senior,,Online University,3.2830870826740712,Recruiter_08,Univ3rsity Car33r Fair,"Leadership, Machine Learning, Excel, Kubernetes",4,70.6487696592848,Government,+1-201-296-3531,candidate3597@lureymail.com,2025-04-02 04:04:50.394940,2025-04-26 04:04:50.394940,13,24.0,,"Average performance, meets requirements",,,2025Q2,2025-04
APP_03600,Panel Interview,Rejected,Male,Product,Latin America,Senior,6.210367073620232,UCLA,4.0,Recruiter_01,job fair,"JavaScript, Tableau, Leadership",3,98.84958857828249,Big Tech,+1-503-937-8145,candidate3600@yicjamail.com,2025-03-21 04:04:50.395360,2025-04-04 04:04:50.395360,1,14.0,1.0,,,,2025Q1,2025-03
APP_03605,Panel Interview,Rejected,,Marketing,Europe,Staff/Principal,14.154430039708878,Columbia,3.0264814078844626,Recruiter_03,University Career Fair,"AWS, Leadership, Project Management, Excel, Python, Communication",6,40.250505152684816,Startup,+1-741-854-7235,candidate3605@etxcbmail.com,2025-06-05 04:04:50.396033,2025-07-10 04:04:50.396033,24,35.0,2.0,,,,2025Q2,2025-06
APP_03617,Panel Interview,Advanced,Female,Marketing,Latin America,Senior,6.5077547912867555,MIT,4.0,Recruiter_02,Company Website,"Kubernetes, Leadership, Machine Learning, SQL, React, Analytics",6,,Finance,+1-719-354-1206,candidate3617@rrqshmail.com,2025-01-24 04:04:50.397732,2025-02-16 04:04:50.397732,7,23.0,,,,,2025Q1,2025-01
APP_03618,Panel Interview,Rejected,Male,Marketing,Europe,Senior,5.472575380450563,UT Austin,2.3874614293096514,Recruiter_05,Company Website,"Communication, Kubernetes",2,89.74508583441106,Non-profit,,candidate3618@wqocemail.com,2025-02-14 04:04:50.397877,2025-03-18 04:04:50.397877,19,32.0,3.0,Solid experience but lacks leadership,,,2025Q1,2025-02
APP_03619,Panel Interview,Rejected,Male, Engineering ,Latin America,Senior,11.087121577643934,Stanford,3.3608303268115174,Recruiter_18,Job Fair,"Leadership, JavaScript, Tableau, Kubernetes, Python, Project Management, Agile",7,81.19624731848363,Government,+1-499-436-8615,candidate3619@oszvfmail.com,2025-06-10 04:04:50.398028,2025-07-10 04:04:50.398028,14,30.0,2.0,"Strong technical skills, good communication",,,2025Q2,2025-06
APP_03621,Panel Interview,Advanced,Male,Product,North America,Entry,1.7969052593560928,Georgia Tech,256.0473318737167,Recruiter_02,Referral,"Analytics, Excel, SQL, Machine Learning, Python, Kubernetes, AWS",7,91.19403782671236,Consulting,+1-251-632-9190,candidate3621_at_xdkbxmail.com,2025-06-14 04:04:50.398336,2025-07-10 04:04:50.398336,11,26.0,,,,,2025Q2,2025-06
APP_03624,Panel Interview,Rejected,Male,HR,Asia Pacific,Entry,0.5782922931832819,University of Washington,3.9121432465108095,Recruiter_03,University Career Fair,"Communication, React, SQL",3,76.67313508180415,Startup,+1-433-987-6980,candidate3624@gdyapmail.com,2025-03-28 04:04:50.398773,2025-04-28 04:04:50.398773,14,31.0,2.0,,,,2025Q1,2025-03
APP_03630,Panel Interview,Rejected,,Product,Latin America,Senior,10.014896340628452,NYU,3.4834784333839712,Recruiter_03,Indeed,"JavaScript, Tableau, Project Management, Communication, AWS, Leadership, Python",7,100.0,Government,+1-389-915-6012,candidate3630@uaywlmail.com,2025-02-24 04:04:50.399616,2025-07-25 04:04:50.399616,8,151.0,2.0,,,,2025Q1,2025-02
APP_03632,Panel Interview,Advanced,Male,HR,Latin America,Senior,9.992698829454417,Princeton,3.8495371622174908,Recruiter_11,Indeed,"Python, SQL, Machine Learning",3,96.89138659189669,Non-profit,+1-632-713-4858,candidate3632@wbfngmail.com,2025-02-13 04:04:50.399883,2025-03-25 04:04:50.399883,28,40.0,4.0,,,,2025Q1,2025-02
APP_03636,Panel Interview,Rejected,Female,Product,Latin America,Entry,0.9711245995903237,NYU,3.508517431316761,Recruiter_13,Indeed,"Analytics, Machine Learning, Communication, Leadership, JavaScript, Excel",6,,Non-profit,+1-903-450-8117,candidate3636@mtxjimail.com,2025-03-25 04:04:50.400414,2025-04-16 04:04:50.400414,13,22.0,1.0,Needs improvement in problem solving,,,2025Q1,2025-03
APP_03643,Panel Interview,Rejected,Female,Data Science,europe,Entry,1.7812894116839886,NYU,3.603461685735521,Recruiter_07,University Career Fair,"Agile, Project Management, Excel",3,60.34697569882488,Startup,+1-448-490-2702,candidate3643@psmgemail.com,2025-03-03 04:04:50.401417,2025-03-29 04:04:50.401417,9,26.0,3.0,Needs improvement in problem solving,,,2025Q1,2025-03
APP_03647,Panel Interview,Rejected,Male,Finance,North America,Entry,0.7902249279070912,NYU,3.313708854340372,Recruiter_15,linkedin,"Machine Learning, SQL, Communication, React, Agile, Excel",6,86.59629373209928,,+1-458-750-7362,candidate3647@onibsmail.com,2025-01-13 04:04:50.401955,2025-02-19 04:04:50.401955,18,37.0,,,,,2025Q1,2025-01
APP_03664,Panel Interview,Rejected,Male,Marketing,Asia Pacific,Mid,2.703446912943102,UC Berkeley,3.641567055315701,Recruiter_05,Job Fair,"Analytics, Agile, Project Management, SQL",4,,Government,+1-541-622-1209,candidate3664@oqqfhmail.com,2025-02-17 04:04:50.404329,2025-03-22 04:04:50.404329,15,33.0,,,,,2025Q1,2025-02
APP_03666,Panel Interview,Advanced,Female,Marketing,Latin America,Mid,5.739650537261372,MIT,3.3687924726327227,Recruiter_15,LinkedIn,"Leadership, Kubernetes, Excel, Communication, SQL, Agile",6,97.4519062689982,Consulting,+1-400-250-9795,candidate3666@spkzzmail.com,2025-05-13 04:04:50.404614,2025-06-12 04:04:50.404614,12,30.0,,"average performance, meets requirements",,,2025Q2,2025-05
APP_03667,Panel Interview,Rejected,Female,Marketing,Latin America,Entry,1.8481286458113675,Stanford,3.9406641123035646,Recruiter_17,Indeed,"AWS, Leadership, JavaScript, Project Management",4,83.12668285808395,Consulting,+1-460-724-7442,candidate3667@vbwlnmail.com,2025-02-15 04:04:50.404774,2025-03-16 04:04:50.404774,12,29.0,1.0,"Outstanding candidate, highly recommend",,,2025Q1,2025-02
APP_03671,Panel Interview,Advanced,Male,HR,Asia Pacific,Senior,5.271147866758915,University of Washington,3.8054944484982918,Recruiter_06,Job Fair,"JavaScript, Leadership",2,92.51024575175414,,+1-219-997-3115,candidate3671@ejrptmail.com,2025-05-19 04:04:50.405330,2025-09-02 04:04:50.405330,14,106.0,4.0,,,,2025Q2,2025-05
APP_03675,Panel Interview,Rejected,Male,Operations,Latin America,Mid,2.895066621860772,Stanford,2.952600228170088,Recruiter_02,Job Fair,"Kubernetes, React, JavaScript, Tableau, Agile, Excel, Project Management",7,,Consulting,+1-716-540-1972,candidate3675@hqredmail.com,2025-05-28 04:04:50.405872,2025-06-24 04:04:50.405872,14,27.0,3.0,,,,2025Q2,2025-05
APP_03676,Panel Interview,Advanced,Male,Operations,Latin America,Entry,1.922534759217134,University of Washington,3.5687278581879966,Recruiter_02,Indeed,"Machine Learning, Excel, Project Management, Tableau",4,80.20765175282973,Other,,candidate3676@wcbjrmail.com,2025-06-19 04:04:50.406007,2025-07-23 04:04:50.406007,21,34.0,3.0,,,,2025Q2,2025-06
APP_03696,Panel Interview,Rejected,Female,Marketing,Latin America,Mid,5.883392346007933,UT Austin,3.5543558076812363,Recruiter_17,University Career Fair,"SQL, Tableau, Machine Learning",3,72.03461012547653,Government,+1-818-205-6056,candidate3696@dhqwwmail.com,2025-05-02 04:04:50.408732,2025-05-22 04:04:50.408732,10,20.0,1.0,,,,2025Q2,2025-05
APP_03711,Panel Interview,Advanced,Male,Product,Latin America,Entry,0.23968246381737712,Georgia Tech,3.3029855754745294,Recruiter_16,LinkedIn,"Agile, Kubernetes, AWS, JavaScript",4,64.58019519606646,Government,+1-817-311-6197,candidate3711@cmkylmail.com,2025-06-10 04:04:50.410781,2025-07-19 04:04:50.410781,29,39.0,4.0,,,,2025Q2,2025-06
